Names	total	elements
		300m_megahit_KALMNAMF_228790
		120m_megahit_CMKFGOPF_180104
		180m_megahit_DBICIOKE_124542
		100mP_megahit_BKKBEGJO_166958
		70m_MEGAHIT_CJDMCFAD_157099
		ETNP14_120maa_PROKKA_147681
		ETNP_90m_PROKKA_108454
		120mF_megahit_EODJEIIO_42211
		ETNP14_120maa_PROKKA_171672
		90m_Megahit_DAALLOGA_101365
		ETNP_90m_PROKKA_167808
		ETNP14_120mab_PROKKA_08002
		120mF_megahit_PEDPKPGI_159594
		ETNP14_120mab_PROKKA_09335
		120mF_megahit_PEDPKPGI_171024
		100mP_megahit_BKKBEGJO_05786
		140m_megahit_KKMFCJLI_62044
		ETNP_140m_PROKKA_25568
		120mF_megahit_ILDJFKLB_77024
		ETNP_100m_particle_PROKKA_145658
		70m_MEGAHIT_CJDMCFAD_74019
		ETNP_90m_PROKKA_09102
		140m_megahit_KKMFCJLI_150364
		90m_Megahit_DAALLOGA_260472
		120m_megahit_CMKFGOPF_257100
		120mF_megahit_PEDPKPGI_80002
		90m_Megahit_DAALLOGA_242422
		ETNP14_120maa_PROKKA_132448
		120mF_megahit_ILDJFKLB_94639
		70m_MEGAHIT_CJDMCFAD_37230
		140m_megahit_KKMFCJLI_80012
		110m_megahit_JNNKCNHH_46174
		ETNP14_68maa_PROKKA_159052
		90m_Megahit_DAALLOGA_260032
		ETNP_300m_PROKKA_112339
		120mP_megahit_HKJGLMBE_280124
		120mF_megahit_EODJEIIO_00434
		120m_megahit_CMKFGOPF_161400
		ETNP14_120mab_PROKKA_47227
		100m_megahit_CLKLDGCM_109287
		NP_30m_PROKKA_24557
		ETNP_100m_PROKKA_51475
		120m_megahit_CMKFGOPF_323360
		120mP_megahit_HKJGLMBE_230303
		120m_megahit_CMKFGOPF_143172
		ETNP14_68mB_PROKKA_116447
		ETNP_300m_PROKKA_178186
		ETNP14_120maa_PROKKA_65849
		ETNP_140m_PROKKA_68056
		ETNP_120m_free_PROKKA_249828
		90m_Megahit_DAALLOGA_58127
		60m_MEGAHIT_HGOBFIOH_19109
		ETNP_120m_PROKKA_115548
		300m_megahit_KALMNAMF_16332
		ETNP14_120maa_PROKKA_172686
		160m_megahit_NHJEOBNC_93329
		ETNP14_120maa_PROKKA_44401
		120m_megahit_CMKFGOPF_166074
		120m_megahit_CMKFGOPF_49853
		ETNP_120m_free_PROKKA_287140
		120m_megahit_CMKFGOPF_354487
		ETNP_70m_PROKKA_108882
		ETNP14_68maa_PROKKA_60388
		120mF_megahit_PEDPKPGI_124835
		ETNP_160m_PROKKA_172456
		120mP_megahit_HKJGLMBE_98919
		70m_MEGAHIT_CJDMCFAD_185048
		300m_megahit_KALMNAMF_174915
		ETNP_100m_particle_PROKKA_145261
		150mP_megahit_EIABIGGE_51259
		ETNP_140m_PROKKA_71439
		ETNP14_68mB_PROKKA_97013
		160m_megahit_NHJEOBNC_156631
		90m_Megahit_DAALLOGA_222882
		90m_Megahit_DAALLOGA_92133
		140m_megahit_KKMFCJLI_155742
		120m_megahit_CMKFGOPF_67507
		160m_megahit_NHJEOBNC_261801
		70m_MEGAHIT_CJDMCFAD_59311
		120m_megahit_CMKFGOPF_304667
		ETNP_120m_PROKKA_282210
		ETNP14_120mab_PROKKA_89590
		ETNP_120m_free_PROKKA_260379
		70m_MEGAHIT_CJDMCFAD_125812
		90m_Megahit_DAALLOGA_145589
		NP_100m_PROKKA_06116
		300m_megahit_KALMNAMF_87423
		110m_megahit_JNNKCNHH_30082
		120m_megahit_CMKFGOPF_49603
		120m_megahit_CMKFGOPF_354051
		100mP_megahit_BKKBEGJO_100204
		90m_Megahit_DAALLOGA_83617
		70m_MEGAHIT_CJDMCFAD_139289
		ETNP14_120mac_PROKKA_21285
		120mF_megahit_EODJEIIO_204830
		ETNP14_68maa_PROKKA_189322
		ETNP14_68mB_PROKKA_102732
		ETNP_180m_PROKKA_227554
		ETNP14_68maa_PROKKA_128558
		ETNP_120m_particle_PROKKA_72304
		90m_Megahit_DAALLOGA_18539
		180m_megahit_DBICIOKE_106908
		100mP_megahit_BKKBEGJO_46548
		160m_megahit_NHJEOBNC_70586
		120m_megahit_CMKFGOPF_67063
		NP_300m_PROKKA_49520
		120mF_megahit_PEDPKPGI_167628
		160m_megahit_NHJEOBNC_15269
		120m_megahit_CMKFGOPF_239715
		ETNP14_68maa_PROKKA_81133
		90m_Megahit_DAALLOGA_28371
		90m_Megahit_DAALLOGA_12691
		100mP_megahit_BKKBEGJO_09781
		ETNP14_68mB_PROKKA_166986
		ETNP14_68maa_PROKKA_58312
		ETNP_140m_PROKKA_96337
		180m_megahit_DBICIOKE_172617
		ETNP_160m_PROKKA_184694
		100mP_megahit_BKKBEGJO_130411
		60m_MEGAHIT_HGOBFIOH_21655
		120mP_megahit_HKJGLMBE_161632
		ETNP_60m_PROKKA_21273
		ETNP_160m_PROKKA_14875
		90m_Megahit_DAALLOGA_98278
		160m_megahit_NHJEOBNC_155400
		180m_megahit_DBICIOKE_199814
		160m_megahit_NHJEOBNC_220223
		120m_megahit_CMKFGOPF_269039
		ETNP_180m_PROKKA_81897
		140m_megahit_KKMFCJLI_12923
		120m_megahit_CMKFGOPF_160204
		100m_megahit_CLKLDGCM_90433
		120mF_megahit_EODJEIIO_63566
		100mP_megahit_BKKBEGJO_47189
		90m_Megahit_DAALLOGA_201733
		120m_megahit_CMKFGOPF_175031
		ETNP14_120maa_PROKKA_152898
		ETNP14_68maa_PROKKA_22181
		180m_megahit_DBICIOKE_198446
		140m_megahit_KKMFCJLI_124315
		100mP_megahit_BKKBEGJO_126347
		100m_megahit_CLKLDGCM_100996
		160m_megahit_NHJEOBNC_236745
		140m_megahit_KKMFCJLI_149640
		ETNP_300m_PROKKA_114572
		90m_Megahit_DAALLOGA_243336
		ETNP14_120maa_PROKKA_122468
		ETNP_180m_PROKKA_149763
		120m_megahit_CMKFGOPF_303854
		180m_megahit_DBICIOKE_164571
		ETNP_120m_free_PROKKA_175956
		ETNP14_120maa_PROKKA_169241
		ETNP14_68maa_PROKKA_102478
		ETNP14_120mac_PROKKA_69580
		90m_Megahit_DAALLOGA_03587
		ETNP_100m_particle_PROKKA_140418
		ETNP14_68maa_PROKKA_168216
		120mF_megahit_PEDPKPGI_66337
		ETNP_300m_PROKKA_166854
		160m_megahit_NHJEOBNC_260326
		ETNP14_68maa_PROKKA_42924
		120m_megahit_CMKFGOPF_141563
		100m_megahit_CLKLDGCM_104280
		70m_MEGAHIT_CJDMCFAD_63857
		ETNP14_120maa_PROKKA_127245
		120m_megahit_CMKFGOPF_303004
		90m_Megahit_DAALLOGA_212609
		ETNP14_68mB_PROKKA_00561
		100mP_megahit_BKKBEGJO_75604
		120m_megahit_CMKFGOPF_93024
		160m_megahit_NHJEOBNC_47752
		160m_megahit_NHJEOBNC_03092
		ETNP_120m_PROKKA_261712
		ETNP_100m_particle_PROKKA_110163
		ETNP14_68maa_PROKKA_34325
		180m_megahit_DBICIOKE_08403
		ETNP_90m_PROKKA_171450
		90m_Megahit_DAALLOGA_98300
		ETNP_120m_PROKKA_172668
		ETNP14_68mB_PROKKA_29730
		120mF_megahit_ILDJFKLB_87143
		ETNP_120m_PROKKA_203658
		180m_megahit_DBICIOKE_46687
		ETNP_120m_free_PROKKA_62532
		70m_MEGAHIT_CJDMCFAD_47110
		ETNP14_68maa_PROKKA_105107
		90m_Megahit_DAALLOGA_252704
		ETNP14_68mB_PROKKA_33984
		ETNP_140m_PROKKA_106797
		NP_100m_PROKKA_07340
		ETNP_120m_free_PROKKA_133039
		NP_300m_PROKKA_50724
		300m_megahit_KALMNAMF_216707
		ETNP_120m_free_PROKKA_180457
		NP_100m_PROKKA_05791
		ETNP_120m_PROKKA_241449
		ETNP14_68maa_PROKKA_113126
		120m_megahit_CMKFGOPF_10033
		100m_megahit_CLKLDGCM_84458
		300m_megahit_KALMNAMF_171751
		120m_megahit_CMKFGOPF_18327
		NP_30m_PROKKA_06601
		120mP_megahit_HKJGLMBE_289369
		100m_megahit_CLKLDGCM_81271
		160m_megahit_NHJEOBNC_23220
		ETNP14_68mB_PROKKA_89296
		70m_MEGAHIT_CJDMCFAD_113810
		120m_megahit_CMKFGOPF_06989
		NP_300m_PROKKA_22239
		300m_megahit_KALMNAMF_25325
		ETNP_120m_PROKKA_34605
		60m_MEGAHIT_HGOBFIOH_27022
		120mP_megahit_HKJGLMBE_141924
		160m_megahit_NHJEOBNC_104332
		70m_MEGAHIT_CJDMCFAD_116270
		120mF_megahit_EODJEIIO_94030
		100mP_megahit_BKKBEGJO_163960
		ETNP14_68maa_PROKKA_167631
		140m_megahit_KKMFCJLI_155927
		ETNP14_120maa_PROKKA_160642
		120m_megahit_CMKFGOPF_354489
		140m_megahit_KKMFCJLI_147258
		ETNP_180m_PROKKA_220526
		ETNP14_68mB_PROKKA_146510
		ETNP_90m_PROKKA_81662
		100m_megahit_CLKLDGCM_29818
		300m_megahit_KALMNAMF_152221
		ETNP_120m_PROKKA_53243
		90m_Megahit_DAALLOGA_48268
		ETNP14_68mB_PROKKA_103258
		120m_megahit_CMKFGOPF_289806
		ETNP_120m_free_PROKKA_210150
		ETNP14_68maa_PROKKA_49366
		ETNP14_120maa_PROKKA_48007
		70m_MEGAHIT_CJDMCFAD_16294
		120mF_megahit_EODJEIIO_27087
		120m_megahit_CMKFGOPF_379205
		ETNP14_120maa_PROKKA_52581
		120mF_megahit_PEDPKPGI_95611
		120m_megahit_CMKFGOPF_356297
		90m_Megahit_DAALLOGA_18186
		ETNP14_68maa_PROKKA_131477
		ETNP_110m_PROKKA_05312
		ETNP_90m_PROKKA_76878
		180m_megahit_DBICIOKE_238956
		140m_megahit_KKMFCJLI_30842
		ETNP_140m_PROKKA_83821
		120mF_megahit_PEDPKPGI_56036
		ETNP_120m_free_PROKKA_163353
		ETNP_120m_PROKKA_143057
